敏感性变量,场景,敏感性变量取值,产品定价,新品定价,产品批发价,新品批发价,产品销售价,新品销售价,广告系数,企业利润,平台利润,消费者总效益,耗时
新品定价,Q3,1.4246231155778895,1.15,1.4246231155778895,1.125,1.425,1.125,1.425,0.75,11203.77,1201.06,43754.36,27.9217
新品定价,Q3,1.4261306532663316,1.15,1.4261306532663316,1.125,1.425,1.125,1.425,0.75,11277.49,1120.3,43938.72,27.7189
新品定价,Q3,1.4276381909547737,1.15,1.4276381909547737,1.125,1.425,1.125,1.425,0.75,11322.21,1103.02,43889.41,28.1698
新品定价,Q3,1.429145728643216,1.15,1.429145728643216,1.125,1.425,1.125,1.425,0.75,11340.49,1093.98,43682.3,27.9086
新品定价,Q3,1.4306532663316582,1.15,1.4306532663316582,1.125,1.425,1.125,1.425,0.75,11382.36,1090.83,43695.65,27.829
新品定价,Q3,1.4321608040201006,1.15,1.4321608040201006,1.125,1.425,1.125,1.425,0.75,11427.7,1074.81,43680.58,27.9679
新品定价,Q3,1.4336683417085427,1.15,1.4336683417085427,1.125,1.425,1.125,1.425,0.75,11627.01,1062.7,44454.97,27.818
新品定价,Q3,1.4351758793969849,1.15,1.4351758793969849,1.125,1.425,1.125,1.425,0.75,11518.64,1025.61,43463.84,28.0242
新品定价,Q3,1.436683417085427,1.15,1.436683417085427,1.125,1.425,1.125,1.425,0.75,11558.19,1006.11,43829.02,27.9375
新品定价,Q3,1.4381909547738694,1.15,1.4381909547738694,1.125,1.425,1.125,1.425,0.75,11530.25,1002.53,43426.26,27.9224
新品定价,Q3,1.4396984924623115,1.15,1.4396984924623115,1.125,1.425,1.125,1.425,0.75,11612.47,995.36,43619.42,27.9179
新品定价,Q3,1.4412060301507537,1.15,1.4412060301507537,1.125,1.425,1.125,1.425,0.75,11664.42,964.83,43492.1,27.9103
新品定价,Q3,1.442713567839196,1.15,1.442713567839196,1.125,1.425,1.125,1.425,0.75,11762.56,936.38,43543.09,28.1715
新品定价,Q3,1.4442211055276382,1.15,1.4442211055276382,1.125,1.425,1.125,1.425,0.75,11796.14,937.05,43737.04,27.828
新品定价,Q3,1.4457286432160803,1.15,1.4457286432160803,1.125,1.425,1.125,1.425,0.75,11802.0,918.42,43397.77,27.9216
新品定价,Q3,1.4472361809045227,1.15,1.4472361809045227,1.125,1.425,1.125,1.425,0.75,11849.18,904.93,43783.01,28.0
新品定价,Q3,1.4487437185929648,1.15,1.4487437185929648,1.125,1.425,1.125,1.425,0.75,11884.31,891.49,43754.21,27.7981
新品定价,Q3,1.450251256281407,1.15,1.450251256281407,1.125,1.425,1.125,1.425,0.75,11801.55,872.25,43114.84,27.7806
新品定价,Q3,1.4517587939698493,1.15,1.4517587939698493,1.125,1.425,1.125,1.425,0.75,11886.52,862.51,43106.96,27.8559
新品定价,Q3,1.4532663316582914,1.15,1.4532663316582914,1.125,1.425,1.125,1.425,0.75,11908.71,834.92,43045.5,28.0345
新品定价,Q3,1.4547738693467336,1.15,1.4547738693467336,1.125,1.425,1.125,1.425,0.75,11907.14,833.0,43151.07,28.0623
新品定价,Q3,1.456281407035176,1.15,1.456281407035176,1.125,1.425,1.125,1.425,0.75,12051.57,832.13,43759.85,27.7818
新品定价,Q3,1.457788944723618,1.15,1.457788944723618,1.125,1.425,1.125,1.425,0.75,11950.26,812.04,42813.84,27.9843
新品定价,Q3,1.4592964824120602,1.15,1.4592964824120602,1.125,1.425,1.125,1.425,0.75,12076.13,798.75,43486.99,27.7961
新品定价,Q3,1.4608040201005026,1.15,1.4608040201005026,1.125,1.425,1.125,1.425,0.75,12101.9,773.34,43512.72,28.0319
新品定价,Q3,1.4623115577889447,1.15,1.4623115577889447,1.125,1.425,1.125,1.425,0.75,12065.04,764.63,43253.04,27.5619
新品定价,Q3,1.4638190954773869,1.15,1.4638190954773869,1.125,1.425,1.125,1.425,0.75,12146.42,754.42,43406.46,28.0631
新品定价,Q3,1.4653266331658292,1.15,1.4653266331658292,1.125,1.425,1.125,1.425,0.75,12173.98,745.99,43357.04,27.9525
新品定价,Q3,1.4668341708542714,1.15,1.4668341708542714,1.125,1.425,1.125,1.425,0.75,12244.15,760.17,43891.13,27.8507
新品定价,Q3,1.4683417085427135,1.15,1.4683417085427135,1.125,1.425,1.125,1.425,0.75,12221.78,720.24,43520.71,27.896
新品定价,Q3,1.4698492462311559,1.15,1.4698492462311559,1.125,1.425,1.125,1.425,0.75,12298.99,744.45,43661.94,27.8318
新品定价,Q3,1.471356783919598,1.15,1.471356783919598,1.125,1.425,1.125,1.425,0.75,12136.58,704.88,43185.05,28.0783
新品定价,Q3,1.4728643216080402,1.15,1.4728643216080402,1.125,1.425,1.125,1.425,0.75,12233.21,707.54,43065.49,27.8127
新品定价,Q3,1.4743718592964825,1.15,1.4743718592964825,1.125,1.425,1.125,1.425,0.75,12427.96,702.09,44061.51,27.806
新品定价,Q3,1.4758793969849247,1.15,1.4758793969849247,1.125,1.425,1.125,1.425,0.75,12222.55,685.35,42913.19,28.1041
新品定价,Q3,1.4773869346733668,1.15,1.4773869346733668,1.125,1.425,1.125,1.425,0.75,12424.75,707.46,43892.41,27.8392
新品定价,Q3,1.4788944723618092,1.15,1.4788944723618092,1.125,1.425,1.125,1.425,0.75,12489.15,700.17,44185.33,27.9625
新品定价,Q3,1.4804020100502513,1.15,1.4804020100502513,1.125,1.425,1.125,1.425,0.75,12290.28,684.19,42973.45,27.6933
新品定价,Q3,1.4819095477386934,1.15,1.4819095477386934,1.125,1.425,1.125,1.425,0.75,12299.59,664.12,42931.23,27.7971
新品定价,Q3,1.4834170854271358,1.15,1.4834170854271358,1.125,1.425,1.125,1.425,0.75,12318.67,656.21,43124.01,27.7496
新品定价,Q3,1.484924623115578,1.15,1.484924623115578,1.125,1.425,1.125,1.425,0.75,12416.68,654.95,43511.46,27.6092
新品定价,Q3,1.48643216080402,1.15,1.48643216080402,1.125,1.425,1.125,1.425,0.75,12396.98,655.54,43456.75,27.9301
新品定价,Q3,1.4879396984924624,1.15,1.4879396984924624,1.125,1.425,1.125,1.425,0.75,12430.34,641.56,43380.4,27.8667
新品定价,Q3,1.4894472361809046,1.15,1.4894472361809046,1.125,1.425,1.125,1.425,0.75,12324.95,643.53,42810.0,28.1722
新品定价,Q3,1.4909547738693467,1.15,1.4909547738693467,1.125,1.425,1.125,1.425,0.75,12518.78,659.23,43648.29,28.1248
新品定价,Q3,1.492462311557789,1.15,1.492462311557789,1.125,1.425,1.125,1.425,0.75,12389.32,627.92,43218.22,27.7435
新品定价,Q3,1.4939698492462312,1.15,1.4939698492462312,1.125,1.425,1.125,1.425,0.75,12445.01,627.31,43123.82,28.2668
新品定价,Q3,1.4954773869346734,1.15,1.4954773869346734,1.125,1.425,1.125,1.425,0.75,12446.8,610.06,43227.39,27.6619
新品定价,Q3,1.4969849246231155,1.15,1.4969849246231155,1.125,1.425,1.125,1.425,0.75,12506.21,610.23,43186.85,27.7337
新品定价,Q3,1.4984924623115576,1.15,1.4984924623115576,1.125,1.425,1.125,1.425,0.75,12496.22,606.64,42985.59,27.7443
新品定价,Q3,1.5,1.15,1.5,1.125,1.425,1.125,1.425,0.75,12491.34,597.81,42915.48,29.2082
产品批发价,Q1,0.9,1.05,1.275,0.9,1.275,0.975,1.275,0.25,6289.09,2159.61,34941.93,28.4184
产品批发价,Q1,0.9015075376884423,1.05,1.275,0.9015075376884423,1.275,0.975,1.275,0.25,6309.83,2122.12,34956.22,28.3631
产品批发价,Q1,0.9030150753768844,1.05,1.275,0.9030150753768844,1.275,0.975,1.275,0.25,6284.35,2131.72,34927.24,28.1402
产品批发价,Q1,0.9045226130653267,1.05,1.275,0.9045226130653267,1.275,0.975,1.275,0.25,6333.1,2118.9,34943.8,28.188
产品批发价,Q1,0.9060301507537689,1.05,1.275,0.9060301507537689,1.275,0.975,1.275,0.25,6302.75,2079.25,34663.22,28.2496
产品批发价,Q1,0.907537688442211,1.05,1.275,0.907537688442211,1.275,0.975,1.275,0.25,6317.63,2062.42,34668.17,28.3284
产品批发价,Q1,0.9090452261306533,1.05,1.275,0.9090452261306533,1.275,0.975,1.275,0.25,6403.66,2039.52,34891.49,28.2184
产品批发价,Q1,0.9105527638190954,1.05,1.275,0.9105527638190954,1.275,0.975,1.275,0.25,6354.44,1987.63,34363.23,28.2505
产品批发价,Q1,0.9120603015075377,1.05,1.275,0.9120603015075377,1.275,0.975,1.275,0.25,6365.31,1977.34,34571.03,28.2812
产品批发价,Q1,0.91356783919598,1.05,1.275,0.91356783919598,1.275,0.975,1.275,0.25,6425.05,1977.45,34751.83,28.6242
产品批发价,Q1,0.9150753768844221,1.05,1.275,0.9150753768844221,1.275,0.975,1.275,0.25,6447.57,1941.36,34605.96,28.1103
产品批发价,Q1,0.9165829145728643,1.05,1.275,0.9165829145728643,1.275,0.975,1.275,0.25,6417.72,1921.28,34458.04,28.5462
产品批发价,Q1,0.9180904522613066,1.05,1.275,0.9180904522613066,1.275,0.975,1.275,0.25,6480.19,1908.99,34642.69,28.3285
产品批发价,Q1,0.9195979899497487,1.05,1.275,0.9195979899497487,1.275,0.975,1.275,0.25,6490.04,1884.71,34662.0,28.125
产品批发价,Q1,0.921105527638191,1.05,1.275,0.921105527638191,1.275,0.975,1.275,0.25,6532.08,1882.79,34864.4,28.1874
产品批发价,Q1,0.9226130653266332,1.05,1.275,0.9226130653266332,1.275,0.975,1.275,0.25,6534.77,1827.6,34711.46,28.3911
产品批发价,Q1,0.9241206030150754,1.05,1.275,0.9241206030150754,1.275,0.975,1.275,0.25,6559.07,1809.26,34589.71,28.4558
产品批发价,Q1,0.9256281407035176,1.05,1.275,0.9256281407035176,1.275,0.975,1.275,0.25,6633.76,1799.77,34921.44,28.419
产品批发价,Q1,0.9271356783919598,1.05,1.275,0.9271356783919598,1.275,0.975,1.275,0.25,6610.63,1784.52,34790.66,28.1284
产品批发价,Q1,0.928643216080402,1.05,1.275,0.928643216080402,1.275,0.975,1.275,0.25,6647.29,1769.28,35021.54,28.4023
产品批发价,Q1,0.9301507537688443,1.05,1.275,0.9301507537688443,1.275,0.975,1.275,0.25,6607.31,1735.04,34471.41,28.3756
产品批发价,Q1,0.9316582914572864,1.05,1.275,0.9316582914572864,1.275,0.975,1.275,0.25,6716.0,1733.15,35004.02,28.4522
产品批发价,Q1,0.9331658291457287,1.05,1.275,0.9331658291457287,1.275,0.975,1.275,0.25,6657.11,1707.64,34523.09,28.2796
产品批发价,Q1,0.9346733668341709,1.05,1.275,0.9346733668341709,1.275,0.975,1.275,0.25,6685.39,1676.59,34594.0,28.4469
产品批发价,Q1,0.936180904522613,1.05,1.275,0.936180904522613,1.275,0.975,1.275,0.25,6669.39,1654.69,34314.21,28.5002
产品批发价,Q1,0.9376884422110553,1.05,1.275,0.9376884422110553,1.275,0.975,1.275,0.25,6722.67,1648.68,34714.7,28.3996
产品批发价,Q1,0.9391959798994975,1.05,1.275,0.9391959798994975,1.275,0.975,1.275,0.25,6741.86,1610.22,34624.48,28.2729
产品批发价,Q1,0.9407035175879397,1.05,1.275,0.9407035175879397,1.275,0.975,1.275,0.25,6810.85,1599.25,34723.0,28.5326
产品批发价,Q1,0.9422110552763819,1.05,1.275,0.9422110552763819,1.275,0.975,1.275,0.25,6821.85,1570.05,34829.7,28.3807
产品批发价,Q1,0.9437185929648242,1.05,1.275,0.9437185929648242,1.275,0.975,1.275,0.25,6847.31,1569.14,34754.48,28.6728
产品批发价,Q1,0.9452261306532663,1.05,1.275,0.9452261306532663,1.275,0.975,1.275,0.25,6828.33,1548.04,34742.76,28.1869
产品批发价,Q1,0.9467336683417086,1.05,1.275,0.9467336683417086,1.275,0.975,1.275,0.25,6867.34,1505.91,34592.1,28.4371
产品批发价,Q1,0.9482412060301507,1.05,1.275,0.9482412060301507,1.275,0.975,1.275,0.25,6874.67,1505.76,34621.0,28.1568
产品批发价,Q1,0.949748743718593,1.05,1.275,0.949748743718593,1.275,0.975,1.275,0.25,6958.09,1482.11,35110.89,28.5464
产品批发价,Q1,0.9512562814070352,1.05,1.275,0.9512562814070352,1.275,0.975,1.275,0.25,6990.85,1468.57,35254.93,28.2801
产品批发价,Q1,0.9527638190954774,1.05,1.275,0.9527638190954774,1.275,0.975,1.275,0.25,6998.99,1446.21,35164.04,28.4215
产品批发价,Q1,0.9542713567839196,1.05,1.275,0.9542713567839196,1.275,0.975,1.275,0.25,6992.47,1429.65,34818.72,31.3926
产品批发价,Q1,0.9557788944723619,1.05,1.275,0.9557788944723619,1.275,0.975,1.275,0.25,6952.84,1385.41,34524.47,41.554
产品批发价,Q1,0.957286432160804,1.05,1.275,0.957286432160804,1.275,0.975,1.275,0.25,7003.46,1382.74,34732.72,33.9142
产品批发价,Q1,0.9587939698492463,1.05,1.275,0.9587939698492463,1.275,0.975,1.275,0.25,7104.28,1358.07,35007.75,28.1102
产品批发价,Q1,0.9603015075376884,1.05,1.275,0.9603015075376884,1.275,0.975,1.275,0.25,7084.02,1338.28,34774.85,28.1681
产品批发价,Q1,0.9618090452261306,1.05,1.275,0.9618090452261306,1.275,0.975,1.275,0.25,7021.51,1300.36,34221.43,28.2017
产品批发价,Q1,0.9633165829145729,1.05,1.275,0.9633165829145729,1.275,0.975,1.275,0.25,7137.38,1306.87,34979.57,28.3177
产品批发价,Q1,0.964824120603015,1.05,1.275,0.964824120603015,1.275,0.975,1.275,0.25,7117.9,1275.13,34617.67,28.6874
产品批发价,Q1,0.9663316582914573,1.05,1.275,0.9663316582914573,1.275,0.975,1.275,0.25,7175.39,1256.18,35060.04,28.3437
产品批发价,Q1,0.9678391959798995,1.05,1.275,0.9678391959798995,1.275,0.975,1.275,0.25,7200.9,1239.75,35159.61,28.6095
产品批发价,Q1,0.9693467336683417,1.05,1.275,0.9693467336683417,1.275,0.975,1.275,0.25,7180.01,1208.11,34630.21,28.376
产品批发价,Q1,0.9708542713567839,1.05,1.275,0.9708542713567839,1.275,0.975,1.275,0.25,7177.34,1195.84,34489.56,28.8448
产品批发价,Q1,0.9723618090452262,1.05,1.275,0.9723618090452262,1.275,0.975,1.275,0.25,7240.79,1178.09,34796.11,28.3246
产品批发价,Q1,0.9738693467336683,1.05,1.275,0.9738693467336683,1.275,0.975,1.275,0.25,7274.38,1147.02,34900.33,28.2656
产品批发价,Q1,0.9753768844221106,1.05,1.275,0.9753768844221106,1.275,0.975,1.275,0.25,7313.87,1134.7,34852.04,28.509
产品批发价,Q1,0.9768844221105528,1.05,1.275,0.9768844221105528,1.275,0.975,1.275,0.25,7261.78,1100.0,34569.1,28.366
产品批发价,Q1,0.978391959798995,1.05,1.275,0.978391959798995,1.275,0.975,1.275,0.25,7314.78,1089.52,34773.73,28.5061
产品批发价,Q1,0.9798994974874372,1.05,1.275,0.9798994974874372,1.275,0.975,1.275,0.25,7336.22,1067.25,34690.36,28.3571
产品批发价,Q1,0.9814070351758793,1.05,1.275,0.9814070351758793,1.275,0.975,1.275,0.25,7352.71,1053.32,34615.19,28.215
产品批发价,Q1,0.9829145728643216,1.05,1.275,0.9829145728643216,1.275,0.975,1.275,0.25,7359.48,1019.49,34676.3,28.528
产品批发价,Q1,0.9844221105527639,1.05,1.275,0.9844221105527639,1.275,0.975,1.275,0.25,7359.82,991.68,34319.56,28.4477
产品批发价,Q1,0.9859296482412061,1.05,1.275,0.9859296482412061,1.275,0.975,1.275,0.25,7417.87,992.86,34830.57,28.6026
产品批发价,Q1,0.9874371859296482,1.05,1.275,0.9874371859296482,1.275,0.975,1.275,0.25,7428.38,950.74,34550.65,28.3752
产品批发价,Q1,0.9889447236180905,1.05,1.275,0.9889447236180905,1.275,0.975,1.275,0.25,7429.47,950.7,34585.87,28.4997
产品批发价,Q1,0.9904522613065326,1.05,1.275,0.9904522613065326,1.275,0.975,1.275,0.25,7460.01,933.29,34875.46,28.5003
产品批发价,Q1,0.9919597989949749,1.05,1.275,0.9919597989949749,1.275,0.975,1.275,0.25,7502.72,910.85,34813.67,28.2027
产品批发价,Q1,0.993467336683417,1.05,1.275,0.993467336683417,1.275,0.975,1.275,0.25,7530.08,872.25,34842.4,28.6646
产品批发价,Q1,0.9949748743718593,1.05,1.275,0.9949748743718593,1.275,0.975,1.275,0.25,7592.91,871.01,35058.83,28.4762
产品批发价,Q1,0.9964824120603015,1.05,1.275,0.9964824120603015,1.275,0.975,1.275,0.25,7587.3,830.25,34971.52,28.4217
产品批发价,Q1,0.9979899497487437,1.05,1.275,0.9979899497487437,1.275,0.975,1.275,0.25,7531.89,814.56,34387.83,28.3693
产品批发价,Q1,0.9994974874371859,1.05,1.275,0.9994974874371859,1.275,0.975,1.275,0.25,7578.87,797.76,34527.51,28.1526
产品批发价,Q1,1.0010050251256282,1.05,1.275,1.0010050251256282,1.275,0.975,1.275,0.25,7651.72,776.85,34869.73,28.5869
产品批发价,Q1,1.0025125628140703,1.05,1.275,1.0025125628140703,1.275,0.975,1.275,0.25,7641.15,743.92,34718.4,28.4525
产品批发价,Q1,1.0040201005025127,1.05,1.275,1.0040201005025127,1.275,0.975,1.275,0.25,7681.24,736.41,34736.97,28.5007
产品批发价,Q1,1.0055276381909548,1.05,1.275,1.0055276381909548,1.275,0.975,1.275,0.25,7601.02,729.65,34572.59,28.3749
产品批发价,Q1,1.007035175879397,1.05,1.275,1.007035175879397,1.275,0.975,1.275,0.25,7640.93,671.32,34317.89,28.4215
产品批发价,Q1,1.008542713567839,1.05,1.275,1.008542713567839,1.275,0.975,1.275,0.25,7757.56,677.89,34982.21,28.4538
产品批发价,Q1,1.0100502512562815,1.05,1.275,1.0100502512562815,1.275,0.975,1.275,0.25,7715.33,643.67,34571.98,28.1087
产品批发价,Q1,1.0115577889447236,1.05,1.275,1.0115577889447236,1.275,0.975,1.275,0.25,7765.22,630.88,34580.78,28.5784
产品批发价,Q1,1.0130653266331657,1.05,1.275,1.0130653266331657,1.275,0.975,1.275,0.25,7841.24,631.98,35038.37,28.7338
产品批发价,Q1,1.014572864321608,1.05,1.275,1.014572864321608,1.275,0.975,1.275,0.25,7837.95,601.27,34842.23,28.617
产品批发价,Q1,1.0160804020100502,1.05,1.275,1.0160804020100502,1.275,0.975,1.275,0.25,7801.67,572.95,34556.0,28.5711
产品批发价,Q1,1.0175879396984924,1.05,1.275,1.0175879396984924,1.275,0.975,1.275,0.25,7829.3,541.9,34737.88,28.3903
产品批发价,Q1,1.0190954773869347,1.05,1.275,1.0190954773869347,1.275,0.975,1.275,0.25,7864.35,539.75,34573.34,28.6721
产品批发价,Q1,1.0206030150753769,1.05,1.275,1.0206030150753769,1.275,0.975,1.275,0.25,7838.05,512.2,34522.88,28.1877
产品批发价,Q1,1.022110552763819,1.05,1.275,1.022110552763819,1.275,0.975,1.275,0.25,7892.7,476.7,34612.43,28.7038
产品批发价,Q1,1.0236180904522614,1.05,1.275,1.0236180904522614,1.275,0.975,1.275,0.25,7897.5,459.9,34401.62,28.218
产品批发价,Q1,1.0251256281407035,1.05,1.275,1.0251256281407035,1.275,0.975,1.275,0.25,7986.35,457.67,34989.44,28.3781
产品批发价,Q1,1.0266331658291457,1.05,1.275,1.0266331658291457,1.275,0.975,1.275,0.25,7982.12,421.1,34916.46,28.4955
产品批发价,Q1,1.028140703517588,1.05,1.275,1.028140703517588,1.275,0.975,1.275,0.25,7974.32,419.43,34566.21,28.2032
产品批发价,Q1,1.0296482412060302,1.05,1.275,1.0296482412060302,1.275,0.975,1.275,0.25,8035.46,395.39,34972.07,28.3284
产品批发价,Q1,1.0311557788944723,1.05,1.275,1.0311557788944723,1.275,0.975,1.275,0.25,8032.97,374.43,34904.73,28.5003
产品批发价,Q1,1.0326633165829147,1.05,1.275,1.0326633165829147,1.275,0.975,1.275,0.25,8074.86,360.57,34934.68,28.578
产品批发价,Q1,1.0341708542713568,1.05,1.275,1.0341708542713568,1.275,0.975,1.275,0.25,8088.07,320.38,34816.92,28.6091
产品批发价,Q1,1.035678391959799,1.05,1.275,1.035678391959799,1.275,0.975,1.275,0.25,8077.98,318.69,35005.01,28.4218
产品批发价,Q1,1.037185929648241,1.05,1.275,1.037185929648241,1.275,0.975,1.275,0.25,8136.03,283.3,34950.69,28.4531
产品批发价,Q1,1.0386934673366834,1.05,1.275,1.0386934673366834,1.275,0.975,1.275,0.25,8119.33,275.65,34709.39,28.2352
产品批发价,Q1,1.0402010050251256,1.05,1.275,1.0402010050251256,1.275,0.975,1.275,0.25,8220.32,245.93,34915.77,28.5151
产品批发价,Q1,1.0417085427135677,1.05,1.275,1.0417085427135677,1.275,0.975,1.275,0.25,8189.26,232.61,34910.95,28.4999
产品批发价,Q1,1.04321608040201,1.05,1.275,1.04321608040201,1.275,0.975,1.275,0.25,8215.46,196.89,34775.08,28.734
产品批发价,Q1,1.0447236180904522,1.05,1.275,1.0447236180904522,1.275,0.975,1.275,0.25,8220.48,174.64,34830.86,28.5471
产品批发价,Q1,1.0462311557788944,1.05,1.275,1.0462311557788944,1.275,0.975,1.275,0.25,8211.93,147.02,34597.7,28.2338
产品批发价,Q1,1.0477386934673367,1.05,1.275,1.0477386934673367,1.275,0.975,1.275,0.25,8298.6,157.48,34921.17,28.5005
产品批发价,Q1,1.0492462311557789,1.05,1.275,1.0492462311557789,1.275,0.975,1.275,0.25,8251.65,121.35,34656.59,28.5001
产品批发价,Q1,1.050753768844221,1.05,1.275,1.050753768844221,1.275,0.975,1.275,0.25,8218.34,94.63,34273.01,28.4549
产品批发价,Q1,1.0522613065326634,1.05,1.275,1.0522613065326634,1.275,0.975,1.275,0.25,8315.86,105.39,34753.16,28.3728
产品批发价,Q1,1.0537688442211055,1.05,1.275,1.0537688442211055,1.275,0.975,1.275,0.25,8305.6,47.93,34478.13,28.2201
产品批发价,Q1,1.0552763819095476,1.05,1.275,1.0552763819095476,1.275,0.975,1.275,0.25,8367.09,57.89,34912.22,28.8487
产品批发价,Q1,1.05678391959799,1.05,1.275,1.05678391959799,1.275,0.975,1.275,0.25,8398.96,28.24,34925.21,28.3845
产品批发价,Q1,1.0582914572864321,1.05,1.275,1.0582914572864321,1.275,0.975,1.275,0.25,8368.68,-3.96,34699.04,28.6095
产品批发价,Q1,1.0597989949748743,1.05,1.275,1.0597989949748743,1.275,0.975,1.275,0.25,8435.58,13.77,35044.68,28.3436
产品批发价,Q1,1.0613065326633166,1.05,1.275,1.0613065326633166,1.275,0.975,1.275,0.25,8475.75,-27.8,35064.41,28.4856
产品批发价,Q1,1.0628140703517588,1.05,1.275,1.0628140703517588,1.275,0.975,1.275,0.25,8439.35,-53.35,34814.17,28.4992
产品批发价,Q1,1.064321608040201,1.05,1.275,1.064321608040201,1.275,0.975,1.275,0.25,8464.91,-44.66,34842.95,28.4217
产品批发价,Q1,1.0658291457286433,1.05,1.275,1.0658291457286433,1.275,0.975,1.275,0.25,8514.28,-126.58,34640.44,28.4219
产品批发价,Q1,1.0673366834170854,1.05,1.275,1.0673366834170854,1.275,0.975,1.275,0.25,8478.21,-135.66,34546.54,28.4999
产品批发价,Q1,1.0688442211055276,1.05,1.275,1.0688442211055276,1.275,0.975,1.275,0.25,8586.76,-137.09,35175.51,28.6647
产品批发价,Q1,1.07035175879397,1.05,1.275,1.07035175879397,1.275,0.975,1.275,0.25,8536.12,-150.17,34632.78,28.5213
产品批发价,Q1,1.071859296482412,1.05,1.275,1.071859296482412,1.275,0.975,1.275,0.25,8589.05,-196.53,34758.32,28.3917
产品批发价,Q1,1.0733668341708542,1.05,1.275,1.0733668341708542,1.275,0.975,1.275,0.25,8574.09,-209.59,34562.03,28.4531
产品批发价,Q1,1.0748743718592966,1.05,1.275,1.0748743718592966,1.275,0.975,1.275,0.25,8637.7,-229.42,34829.29,28.2819
产品批发价,Q1,1.0763819095477387,1.05,1.275,1.0763819095477387,1.275,0.975,1.275,0.25,8656.29,-225.96,34960.04,28.7125
产品批发价,Q1,1.0778894472361809,1.05,1.275,1.0778894472361809,1.275,0.975,1.275,0.25,8676.99,-286.36,34693.21,28.4279
产品批发价,Q1,1.079396984924623,1.05,1.275,1.079396984924623,1.275,0.975,1.275,0.25,8637.9,-274.43,34711.08,28.4897
产品批发价,Q1,1.0809045226130654,1.05,1.275,1.0809045226130654,1.275,0.975,1.275,0.25,8669.94,-313.99,34567.28,28.4789
产品批发价,Q1,1.0824120603015075,1.05,1.275,1.0824120603015075,1.275,0.975,1.275,0.25,8713.22,-343.29,34609.44,28.594
产品批发价,Q1,1.0839195979899499,1.05,1.275,1.0839195979899499,1.275,0.975,1.275,0.25,8722.2,-340.68,34569.97,28.375
